chr,start,end,Dm,segregation_site,theta_pi,theta_s,geneid
5,1,147,2.10978527876501,57,0.265412152886861,0.168466518826915,largedata/Dm/gene_CG/cg_input/GRMZM2G029048_cg.out
1,1,330,-1.56896428848055,218,0.178159526591256,0.306744123596969,largedata/Dm/gene_CG/cg_input/GRMZM2G029055_cg.out
4,1,133,1.40052603024069,79,0.343045586105266,0.24868793196524,largedata/Dm/gene_CG/cg_input/GRMZM2G029058_cg.out
5,1,58,-1.61515540296783,24,0.102919468466083,0.188907173307205,largedata/Dm/gene_CG/cg_input/GRMZM2G029065_cg.out
8,1,202,-0.568714351922067,101,0.192803178562723,0.227681682350374,largedata/Dm/gene_CG/cg_input/GRMZM2G029077_cg.out
2,1,67,-1.52625746020825,58,0.226024486127084,0.386895275697715,largedata/Dm/gene_CG/cg_input/GRMZM2G029079_cg.out
7,1,129,-2.17536469433294,6,0.00319632674148736,0.0139202346855396,largedata/Dm/gene_CG/cg_input/GRMZM2G029082_cg.out
7,1,101,-2.52448853439766,14,0.00863651871236292,0.0391851246766077,largedata/Dm/gene_CG/cg_input/GRMZM2G029096_cg.out
5,1,86,-2.41625152758172,7,0.00423191001356351,0.0245168973452987,largedata/Dm/gene_CG/cg_input/GRMZM2G029101_cg.out
9,1,68,-2.10794710900823,23,0.0645381422497386,0.1591501484526,largedata/Dm/gene_CG/cg_input/GRMZM2G029107_cg.out
2,1,92,-2.70531091103115,14,0.00854724303344711,0.0483628191467816,largedata/Dm/gene_CG/cg_input/GRMZM2G029113_cg.out
3,1,272,-1.97704765611112,220,0.176735376265191,0.374597127393833,largedata/Dm/gene_CG/cg_input/GRMZM2G029135_cg.out
2,1,47,-1.31380686642276,40,0.239561585453028,0.375605685990951,largedata/Dm/gene_CG/cg_input/GRMZM2G029141_cg.out
2,1,63,-1.94587987763971,3,0.00247339048934528,0.0142544961338548,largedata/Dm/gene_CG/cg_input/GRMZM2G029144_cg.out
7,1,190,-2.28008429534333,30,0.0278217120800179,0.0759600298525963,largedata/Dm/gene_CG/cg_input/GRMZM2G029153_cg.out
4,1,153,-0.987068589047455,49,0.10535214397404,0.144338733807235,largedata/Dm/gene_CG/cg_input/GRMZM2G029184_cg.out
5,1,220,0.153619541706717,140,0.287410757289817,0.276029952565077,largedata/Dm/gene_CG/cg_input/GRMZM2G029186_cg.out
2,1,167,-0.718335174431028,132,0.286192213047143,0.35457187913137,largedata/Dm/gene_CG/cg_input/GRMZM2G029194_cg.out
2,1,95,-0.648954548729975,73,0.28697749332399,0.348193570277963,largedata/Dm/gene_CG/cg_input/GRMZM2G029211_cg.out
3,1,71,-0.669951589816637,48,0.256771906412756,0.314390004055643,largedata/Dm/gene_CG/cg_input/GRMZM2G029219_cg.out
7,1,206,-1.76725855380047,155,0.186708351950414,0.354564625698452,largedata/Dm/gene_CG/cg_input/GRMZM2G029223_cg.out
10,1,67,-1.98732705588243,36,0.106888925302099,0.237570711021641,largedata/Dm/gene_CG/cg_input/GRMZM2G029242_cg.out
8,1,166,1.31528690588919,29,0.103693507277599,0.0758023280436401,largedata/Dm/gene_CG/cg_input/GRMZM2G029243_cg.out
7,1,77,-2.421002657468,9,0.00742875604528612,0.0354483727741386,largedata/Dm/gene_CG/cg_input/GRMZM2G029249_cg.out
5,1,203,-1.4420123901331,144,0.191341130886206,0.3120596494217,largedata/Dm/gene_CG/cg_input/GRMZM2G029258_cg.out
1,1,139,1.54006441648567,68,0.294891504909616,0.207896974617351,largedata/Dm/gene_CG/cg_input/GRMZM2G029262_cg.out
3,1,62,-1.50292682435547,60,0.253394805331754,0.428885792120479,largedata/Dm/gene_CG/cg_input/GRMZM2G029267_cg.out
5,1,45,-1.70296096278708,2,0.00230829114405301,0.0132966444003563,largedata/Dm/gene_CG/cg_input/GRMZM2G029270_cg.out
8,1,28,-1.17718689630038,24,0.240720742154231,0.361078634464085,largedata/Dm/gene_CG/cg_input/GRMZM2G029282_cg.out
8,1,222,-2.11303720900793,138,0.125578233307113,0.289860147768883,largedata/Dm/gene_CG/cg_input/GRMZM2G029292_cg.out
10,1,91,-0.416765768058242,71,0.295832488158906,0.333562915082142,largedata/Dm/gene_CG/cg_input/GRMZM2G029307_cg.out
1,1,62,-1.99197108950939,28,0.0851053565738192,0.192854800804815,largedata/Dm/gene_CG/cg_input/GRMZM2G029314_cg.out
4,1,146,-2.23557804113484,5,0.00177814244974711,0.0102272084396692,largedata/Dm/gene_CG/cg_input/GRMZM2G029323_cg.out
2,1,39,-1.15453515775504,11,0.0820455819861559,0.125725466753897,largedata/Dm/gene_CG/cg_input/GRMZM2G029356_cg.out
5,1,206,-1.07426928869904,152,0.234375562208859,0.329172476037719,largedata/Dm/gene_CG/cg_input/GRMZM2G029366_cg.out
9,1,191,1.7611854858061,130,0.430406001048863,0.292165247715768,largedata/Dm/gene_CG/cg_input/GRMZM2G029370_cg.out
6,1,30,-1.04356227998377,25,0.255108043081819,0.361481354399264,largedata/Dm/gene_CG/cg_input/GRMZM2G029382_cg.out
1,1,46,-1.70280619878105,2,0.00225804956241434,0.0130053459309736,largedata/Dm/gene_CG/cg_input/GRMZM2G029385_cg.out
1,1,258,-1.50686668288128,161,0.167468243532879,0.280841721924381,largedata/Dm/gene_CG/cg_input/GRMZM2G029396_cg.out
5,1,87,-2.29875114508629,8,0.0052578424538148,0.0245037396367061,largedata/Dm/gene_CG/cg_input/GRMZM2G029400_cg.out
9,1,174,-1.91788970482215,20,0.0282702116216395,0.0616144836450112,largedata/Dm/gene_CG/cg_input/GRMZM2G029407_cg.out
5,1,211,-1.96307212939755,164,0.165236424124398,0.348480196533011,largedata/Dm/gene_CG/cg_input/GRMZM2G029436_cg.out
2,1,17,-1.728982504842,13,0.186110000988173,0.377116821660809,largedata/Dm/gene_CG/cg_input/GRMZM2G029475_cg.out
10,1,79,0.685515448950419,73,0.464936086978527,0.39202946746177,largedata/Dm/gene_CG/cg_input/GRMZM2G029478_cg.out
3,1,88,-2.35868841324207,9,0.00641884564348376,0.0290378844487638,largedata/Dm/gene_CG/cg_input/GRMZM2G029479_cg.out
2,1,84,-1.197358755374,27,0.103151158676257,0.154973528185203,largedata/Dm/gene_CG/cg_input/GRMZM2G029486_cg.out
6,1,141,1.79161767193944,135,0.626764144440865,0.423216927171366,largedata/Dm/gene_CG/cg_input/GRMZM2G029506_cg.out
1,1,112,-1.17485123695202,23,0.0654423556238593,0.0978352477517755,largedata/Dm/gene_CG/cg_input/GRMZM2G029514_cg.out
1,1,84,-2.70737642069064,14,0.00936530251115179,0.0531046139353856,largedata/Dm/gene_CG/cg_input/GRMZM2G029518_cg.out
1,1,239,-1.78211320577704,142,0.140231857193043,0.268650037871589,largedata/Dm/gene_CG/cg_input/GRMZM2G029519_cg.out
1,1,194,-0.583437503875189,156,0.294960902040567,0.349647493187744,largedata/Dm/gene_CG/cg_input/GRMZM2G029527_cg.out
7,1,118,-1.34456840073876,65,0.154760993916274,0.243859423720331,largedata/Dm/gene_CG/cg_input/GRMZM2G029530_cg.out
1,1,195,-0.16680735532894,134,0.288493321475187,0.30201943155531,largedata/Dm/gene_CG/cg_input/GRMZM2G029536_cg.out
1,1,67,1.02658125472108,43,0.360407308851771,0.281049341804937,largedata/Dm/gene_CG/cg_input/GRMZM2G029543_cg.out
6,1,50,-1.24525006642204,9,0.0433131566305755,0.0710353517930308,largedata/Dm/gene_CG/cg_input/GRMZM2G029546_cg.out
3,1,28,-2.13435624504719,6,0.0214914390967435,0.0782479515616285,largedata/Dm/gene_CG/cg_input/GRMZM2G029547_cg.out
10,1,176,-1.43025326795443,96,0.159715792412583,0.259822147259681,largedata/Dm/gene_CG/cg_input/GRMZM2G029552_cg.out
8,1,69,-2.16884137722011,6,0.0051801592013856,0.0238787551231934,largedata/Dm/gene_CG/cg_input/GRMZM2G029558_cg.out
5,1,64,1.41231758926318,47,0.431273280816846,0.310773213048374,largedata/Dm/gene_CG/cg_input/GRMZM2G029559_cg.out
4,1,102,0.249060825169889,51,0.24264311542142,0.227181556738858,largedata/Dm/gene_CG/cg_input/GRMZM2G029566_cg.out
4,1,122,0.953714200237676,74,0.333432040649041,0.26494470606345,largedata/Dm/gene_CG/cg_input/GRMZM2G029573_cg.out
5,1,80,-0.343584214457787,47,0.229502514319906,0.253389636743779,largedata/Dm/gene_CG/cg_input/GRMZM2G029583_cg.out
7,1,34,-1.70528970350293,2,0.00305634024796305,0.0176441853048336,largedata/Dm/gene_CG/cg_input/GRMZM2G029587_cg.out
2,1,89,2.20859174330783,72,0.552848292211736,0.345692014030452,largedata/Dm/gene_CG/cg_input/GRMZM2G029632_cg.out
10,1,80,-2.08014110993594,5,0.00384287401990379,0.0175245436178224,largedata/Dm/gene_CG/cg_input/GRMZM2G029641_cg.out
6,1,27,-1.10919404394338,24,0.278928875504087,0.405771172843322,largedata/Dm/gene_CG/cg_input/GRMZM2G029685_cg.out
9,1,38,-2.26286841162461,25,0.113283996723819,0.310483405335344,largedata/Dm/gene_CG/cg_input/GRMZM2G029690_cg.out
1,1,142,-2.10161132078122,79,0.101687068666161,0.236043848597756,largedata/Dm/gene_CG/cg_input/GRMZM2G029713_cg.out
7,1,28,-0.741420133277934,1,0.00565899077601398,0.0106682737289748,largedata/Dm/gene_CG/cg_input/GRMZM2G029720_cg.out
7,1,104,-2.33130964713288,89,0.140762274065376,0.379912608093721,largedata/Dm/gene_CG/cg_input/GRMZM2G029722_cg.out
8,1,51,2.61423706245108,50,0.740509343251504,0.431674329256515,largedata/Dm/gene_CG/cg_input/GRMZM2G029731_cg.out
8,1,78,-2.4176856979322,7,0.00466711541363256,0.0270742275831631,largedata/Dm/gene_CG/cg_input/GRMZM2G029756_cg.out
5,1,118,-2.08014110993594,5,0.00260533831857884,0.0118810465205576,largedata/Dm/gene_CG/cg_input/GRMZM2G029780_cg.out
3,1,75,1.38786996938375,58,0.446270855582128,0.323676463790206,largedata/Dm/gene_CG/cg_input/GRMZM2G029785_cg.out
5,1,59,-0.104621926062313,54,0.377753685244545,0.388874341925221,largedata/Dm/gene_CG/cg_input/GRMZM2G029815_cg.out
8,1,96,-1.93719840212164,83,0.18301966241889,0.384260146460842,largedata/Dm/gene_CG/cg_input/GRMZM2G029833_cg.out
8,1,81,-0.199466112522578,26,0.137792502926982,0.14596346200564,largedata/Dm/gene_CG/cg_input/GRMZM2G029845_cg.out
5,1,50,-1.94797854169098,3,0.00311757248491278,0.018000929929917,largedata/Dm/gene_CG/cg_input/GRMZM2G029850_cg.out
9,1,105,-2.24002246541759,7,0.00388030225048194,0.0180059261664788,largedata/Dm/gene_CG/cg_input/GRMZM2G029856_cg.out
4,1,625,-1.68437767158081,451,0.176902677866246,0.320767663800258,largedata/Dm/gene_CG/cg_input/GRMZM2G029859_cg.out
9,1,16,-1.30823311376282,1,0.00324770534963355,0.0187595405895495,largedata/Dm/gene_CG/cg_input/GRMZM2G029863_cg.out
8,1,40,-1.46072428376154,27,0.170537723383156,0.28925397961342,largedata/Dm/gene_CG/cg_input/GRMZM2G029868_cg.out
9,1,52,-1.5623495986909,2,0.00302731726005161,0.011986816856185,largedata/Dm/gene_CG/cg_input/GRMZM2G029912_cg.out
5,1,42,-1.20036823686226,16,0.121999353675504,0.186503490830005,largedata/Dm/gene_CG/cg_input/GRMZM2G029922_cg.out
1,1,35,-1.9290989461653,30,0.179808151733003,0.388867779155559,largedata/Dm/gene_CG/cg_input/GRMZM2G029930_cg.out
8,1,143,0.31356447585015,44,0.147213123139372,0.135535216508676,largedata/Dm/gene_CG/cg_input/GRMZM2G029933_cg.out
5,1,162,-0.0272827015041684,147,0.397786466749676,0.400718578014241,largedata/Dm/gene_CG/cg_input/GRMZM2G029951_cg.out
8,1,63,-2.36656509138614,28,0.0690554557643075,0.203917191878071,largedata/Dm/gene_CG/cg_input/GRMZM2G029974_cg.out
5,1,183,-1.11356911476197,89,0.153939982886782,0.220097195058262,largedata/Dm/gene_CG/cg_input/GRMZM2G029979_cg.out
5,1,151,1.0059902571769,87,0.315373121621784,0.247956405210281,largedata/Dm/gene_CG/cg_input/GRMZM2G030013_cg.out
1,1,41,-1.61521035614071,27,0.176084218624406,0.320663467184355,largedata/Dm/gene_CG/cg_input/GRMZM2G030016_cg.out
3,1,26,-1.70829046136634,2,0.00399885839036636,0.0231503799019331,largedata/Dm/gene_CG/cg_input/GRMZM2G030038_cg.out
9,1,112,2.49673423199968,112,0.760883309391406,0.455196493757141,largedata/Dm/gene_CG/cg_input/GRMZM2G030051_cg.out
1,1,361,-1.31417371209614,254,0.205350454835956,0.316334890166269,largedata/Dm/gene_CG/cg_input/GRMZM2G030072_cg.out
3,1,34,-2.12921548080934,6,0.0138900438990603,0.0549983361636723,largedata/Dm/gene_CG/cg_input/GRMZM2G030080_cg.out
9,1,136,-1.66765425949878,66,0.123706762900243,0.225945185977188,largedata/Dm/gene_CG/cg_input/GRMZM2G030097_cg.out
9,1,47,-2.42835142615193,7,0.0077598393848406,0.0454646938378346,largedata/Dm/gene_CG/cg_input/GRMZM2G030099_cg.out
4,1,18,-0.95837547028779,16,0.276551573677538,0.383537142958049,largedata/Dm/gene_CG/cg_input/GRMZM2G030106_cg.out
6,1,39,-1.95090747177536,3,0.00399885839036636,0.0231503799019331,largedata/Dm/gene_CG/cg_input/GRMZM2G030116_cg.out
8,1,29,3.5678936267604,21,0.590646856203633,0.29209312631124,largedata/Dm/gene_CG/cg_input/GRMZM2G030118_cg.out
8,1,37,-1.95163801881104,3,0.00421553128165827,0.0244207930299919,largedata/Dm/gene_CG/cg_input/GRMZM2G030122_cg.out
4,1,162,-2.36259165985945,95,0.0830876010167845,0.229904532882716,largedata/Dm/gene_CG/cg_input/GRMZM2G030125_cg.out
4,1,2280,-2.42840813046938,1654,0.114236452715586,0.321776127361266,largedata/Dm/gene_CG/cg_input/GRMZM2G030128_cg.out
7,1,109,-0.0691629469146878,65,0.257053088009286,0.261977597257683,largedata/Dm/gene_CG/cg_input/GRMZM2G030138_cg.out
9,1,265,-1.65189490018911,197,0.183421086049874,0.328616524387752,largedata/Dm/gene_CG/cg_input/GRMZM2G030139_cg.out
9,1,148,-1.51011710168851,84,0.153518534975422,0.259304429986304,largedata/Dm/gene_CG/cg_input/GRMZM2G030144_cg.out
2,1,173,-2.53601612261663,15,0.00466724888126981,0.0219571089962,largedata/Dm/gene_CG/cg_input/GRMZM2G030148_cg.out
8,1,583,-2.08115197772434,434,0.14951581149669,0.33538813472461,largedata/Dm/gene_CG/cg_input/GRMZM2G030165_cg.out
8,1,187,-1.00399415547087,97,0.166845380453136,0.228786426866349,largedata/Dm/gene_CG/cg_input/GRMZM2G030167_cg.out
5,1,79,2.41584449748568,71,0.646708350167811,0.390656433530731,largedata/Dm/gene_CG/cg_input/GRMZM2G030169_cg.out
1,1,81,-1.51374134792792,65,0.197946902743392,0.336569299567667,largedata/Dm/gene_CG/cg_input/GRMZM2G030173_cg.out
2,1,148,-1.61480268341895,141,0.239885028468088,0.423265104976263,largedata/Dm/gene_CG/cg_input/GRMZM2G030194_cg.out
7,1,152,0.59735668064379,113,0.364425175626752,0.313938063536704,largedata/Dm/gene_CG/cg_input/GRMZM2G030197_cg.out
9,1,73,-1.96513549524966,4,0.00352641526972709,0.0157809991065969,largedata/Dm/gene_CG/cg_input/GRMZM2G030203_cg.out
9,1,43,-2.12155727051353,4,0.00483815232538598,0.0280812392100517,largedata/Dm/gene_CG/cg_input/GRMZM2G030216_cg.out
1,1,97,-2.0675128799436,5,0.00376131022034223,0.0156993387851767,largedata/Dm/gene_CG/cg_input/GRMZM2G030223_cg.out
4,1,51,-0.873522963063951,12,0.0790845093355326,0.106858261588699,largedata/Dm/gene_CG/cg_input/GRMZM2G030228_cg.out
6,1,145,-0.546299507483108,117,0.3021150951042,0.354148164024669,largedata/Dm/gene_CG/cg_input/GRMZM2G030235_cg.out
4,1,110,-1.51931937004704,2,0.00141604697770387,0.00541457134090254,largedata/Dm/gene_CG/cg_input/GRMZM2G030240_cg.out
2,1,89,-1.45736291363011,20,0.0575187278662839,0.0985715850192891,largedata/Dm/gene_CG/cg_input/GRMZM2G030241_cg.out
9,1,59,-1.7012831489215,2,0.00176004265261867,0.0101225830364872,largedata/Dm/gene_CG/cg_input/GRMZM2G030252_cg.out
5,1,17,1.61985406726432,14,0.538733224718516,0.365011552471768,largedata/Dm/gene_CG/cg_input/GRMZM2G030259_cg.out
7,1,129,2.7183370347048,126,0.748927988877516,0.432830694938047,largedata/Dm/gene_CG/cg_input/GRMZM2G030263_cg.out
4,1,47,-1.30259477664827,1,0.00110432469180666,0.00633958002483972,largedata/Dm/gene_CG/cg_input/GRMZM2G030265_cg.out
2,1,86,-0.123419844765876,47,0.231056808128362,0.239151447665556,largedata/Dm/gene_CG/cg_input/GRMZM2G030275_cg.out
8,1,226,-1.9862656817903,142,0.14105272225353,0.301678581595874,largedata/Dm/gene_CG/cg_input/GRMZM2G030280_cg.out
8,1,133,1.02687346309785,23,0.0951260258551346,0.0736650760431833,largedata/Dm/gene_CG/cg_input/GRMZM2G030284_cg.out
9,1,34,-1.5315281006364,4,0.0178844655020816,0.0418528001266149,largedata/Dm/gene_CG/cg_input/GRMZM2G030293_cg.out
1,1,121,1.94225998910157,60,0.323405391584215,0.211471666691474,largedata/Dm/gene_CG/cg_input/GRMZM2G030299_cg.out
6,1,47,-1.93547655682015,22,0.0932873680026661,0.207006048108125,largedata/Dm/gene_CG/cg_input/GRMZM2G030305_cg.out
2,1,77,3.15305620463293,33,0.325784253749854,0.173333713743458,largedata/Dm/gene_CG/cg_input/GRMZM2G030312_cg.out
6,1,38,-0.64010869633693,30,0.278096268058338,0.338674184811627,largedata/Dm/gene_CG/cg_input/GRMZM2G030325_cg.out
7,1,36,-1.11106387153279,6,0.0417915135693618,0.0664738007035768,largedata/Dm/gene_CG/cg_input/GRMZM2G030341_cg.out
4,1,92,-1.35818520583356,78,0.23470267754296,0.371197928102562,largedata/Dm/gene_CG/cg_input/GRMZM2G030347_cg.out
7,1,38,-1.02330203843994,1,0.00275847561970748,0.00784790963619093,largedata/Dm/gene_CG/cg_input/GRMZM2G030350_cg.out
8,1,111,-1.11141102541229,72,0.200161571373986,0.286494389304882,largedata/Dm/gene_CG/cg_input/GRMZM2G030384_cg.out
10,1,25,-1.66415106335077,16,0.146560920817902,0.283640049965904,largedata/Dm/gene_CG/cg_input/GRMZM2G030403_cg.out
1,1,147,-1.27627198628557,85,0.174994945204371,0.267025571592775,largedata/Dm/gene_CG/cg_input/GRMZM2G030408_cg.out
1,1,288,-1.08444755995374,183,0.201220023355811,0.28349406554233,largedata/Dm/gene_CG/cg_input/GRMZM2G030422_cg.out
2,1,12,0.854465246962341,12,0.557964338289863,0.444665410727207,largedata/Dm/gene_CG/cg_input/GRMZM2G030426_cg.out
1,1,176,-2.24002246541759,7,0.00231495304716252,0.0107421718606834,largedata/Dm/gene_CG/cg_input/GRMZM2G030436_cg.out
9,1,104,-2.41010089460098,17,0.0128062814010623,0.0467320492421733,largedata/Dm/gene_CG/cg_input/GRMZM2G030458_cg.out
4,1,622,-2.0951856541654,434,0.142448835194107,0.322201792258096,largedata/Dm/gene_CG/cg_input/GRMZM2G030463_cg.out
1,1,50,-1.80649509558385,3,0.00414851289156988,0.0178936560668171,largedata/Dm/gene_CG/cg_input/GRMZM2G030494_cg.out
3,1,21,-2.19059061458952,17,0.128639538968327,0.351559712344916,largedata/Dm/gene_CG/cg_input/GRMZM2G030504_cg.out
5,1,46,-1.87135347705978,11,0.0346797606448836,0.0827477660735491,largedata/Dm/gene_CG/cg_input/GRMZM2G030523_cg.out
7,1,59,1.06791832654152,57,0.559253130131905,0.433180282065863,largedata/Dm/gene_CG/cg_input/GRMZM2G030528_cg.out
1,1,237,-1.94242830097672,169,0.154659580623964,0.322291538619074,largedata/Dm/gene_CG/cg_input/GRMZM2G030529_cg.out
1,1,42,-2.05498909695703,34,0.15639696364731,0.363529527164709,largedata/Dm/gene_CG/cg_input/GRMZM2G030531_cg.out
4,1,71,2.14352959474975,40,0.374204600661408,0.235023340491716,largedata/Dm/gene_CG/cg_input/GRMZM2G030542_cg.out
1,1,21,-1.53257197794037,2,0.00744157567104121,0.0287620563188001,largedata/Dm/gene_CG/cg_input/GRMZM2G030567_cg.out
1,1,46,-2.01054569933425,4,0.00564657285633175,0.0262195117318308,largedata/Dm/gene_CG/cg_input/GRMZM2G030571_cg.out
7,1,181,0.00705062339293345,78,0.19341639246463,0.193048050026357,largedata/Dm/gene_CG/cg_input/GRMZM2G030578_cg.out
6,1,144,-2.06634775794562,56,0.077060232377853,0.176431968491749,largedata/Dm/gene_CG/cg_input/GRMZM2G030583_cg.out
1,1,181,-1.57565385587453,96,0.138190216471262,0.240240027968125,largedata/Dm/gene_CG/cg_input/GRMZM2G030594_cg.out
3,1,197,-0.527916768217589,162,0.308939157654756,0.359842206888381,largedata/Dm/gene_CG/cg_input/GRMZM2G030596_cg.out
2,1,1121,-2.35091702928121,623,0.0961376412295897,0.256588279870638,largedata/Dm/gene_CG/cg_input/GRMZM2G030598_cg.out
5,1,37,-2.25344515778565,5,0.00703762460481297,0.0411345946026373,largedata/Dm/gene_CG/cg_input/GRMZM2G030606_cg.out
4,1,285,-2.1939161521033,173,0.111096077074619,0.269285439810725,largedata/Dm/gene_CG/cg_input/GRMZM2G030628_cg.out
1,1,85,-2.29875114508629,8,0.00538155639390456,0.0250802982163933,largedata/Dm/gene_CG/cg_input/GRMZM2G030636_cg.out
2,1,40,-0.259294771117424,18,0.187552143168457,0.202653662618074,largedata/Dm/gene_CG/cg_input/GRMZM2G030646_cg.out
10,1,178,-1.37796833373238,90,0.148222688044606,0.235908654865351,largedata/Dm/gene_CG/cg_input/GRMZM2G030659_cg.out
8,1,140,-0.377531604994761,49,0.137360829924483,0.1532019805834,largedata/Dm/gene_CG/cg_input/GRMZM2G030673_cg.out
6,1,165,-0.625711012908513,102,0.229982921709189,0.276608516037512,largedata/Dm/gene_CG/cg_input/GRMZM2G030710_cg.out
3,1,26,-1.70829046136634,2,0.00399885839036636,0.0231503799019331,largedata/Dm/gene_CG/cg_input/GRMZM2G030712_cg.out
2,1,147,-0.00384952102090909,64,0.192719246756286,0.192921121556225,largedata/Dm/gene_CG/cg_input/GRMZM2G030713_cg.out
7,1,110,-2.33885805434425,86,0.127932050940455,0.347536513579567,largedata/Dm/gene_CG/cg_input/GRMZM2G030727_cg.out
7,1,51,-1.30237355448509,1,0.00101766481151079,0.00584067680352609,largedata/Dm/gene_CG/cg_input/GRMZM2G030731_cg.out
5,1,41,0.435749564436907,17,0.206933188250655,0.18378898782884,largedata/Dm/gene_CG/cg_input/GRMZM2G030744_cg.out
8,1,80,1.98531526975246,56,0.438506261822996,0.284227300058818,largedata/Dm/gene_CG/cg_input/GRMZM2G030762_cg.out
4,1,194,-2.62473016438447,26,0.0122958570131063,0.0485161646422745,largedata/Dm/gene_CG/cg_input/GRMZM2G030768_cg.out
7,1,29,-1.77252955395971,25,0.203767970581438,0.405582265743732,largedata/Dm/gene_CG/cg_input/GRMZM2G030769_cg.out
4,1,24,-1.32620374133922,19,0.226686611480602,0.365052571851595,largedata/Dm/gene_CG/cg_input/GRMZM2G030772_cg.out
3,1,51,1.41734748515053,31,0.363099754903399,0.26019956459717,largedata/Dm/gene_CG/cg_input/GRMZM2G030784_cg.out
1,1,19,-1.71315121500917,2,0.00547679321142599,0.0318513848911705,largedata/Dm/gene_CG/cg_input/GRMZM2G030794_cg.out
1,1,263,-1.57534206078212,190,0.190828426626875,0.329796942590557,largedata/Dm/gene_CG/cg_input/GRMZM2G030805_cg.out
7,1,13,2.16199149329785,3,0.154016009551346,0.0822620896781881,largedata/Dm/gene_CG/cg_input/GRMZM2G030809_cg.out
3,1,86,-1.54842566266189,3,0.0035535435583106,0.0104032884109402,largedata/Dm/gene_CG/cg_input/GRMZM2G030814_cg.out
7,1,86,-2.24489814976901,7,0.0054052829426689,0.0238270663094289,largedata/Dm/gene_CG/cg_input/GRMZM2G030823_cg.out
4,1,170,-2.33185502733738,6,0.0018325859587611,0.0105419841820381,largedata/Dm/gene_CG/cg_input/GRMZM2G030831_cg.out
9,1,79,-1.56974017365571,45,0.148903203861445,0.261434013968933,largedata/Dm/gene_CG/cg_input/GRMZM2G030839_cg.out
1,1,191,-2.27240047752314,17,0.0116331453598509,0.0346097761816378,largedata/Dm/gene_CG/cg_input/GRMZM2G030850_cg.out
5,1,205,-0.231876791324484,95,0.199713327335567,0.213029319506668,largedata/Dm/gene_CG/cg_input/GRMZM2G030858_cg.out
5,1,290,-0.809938924296245,185,0.220679127912324,0.281748143114855,largedata/Dm/gene_CG/cg_input/GRMZM2G030873_cg.out
4,1,71,-1.80843355040782,21,0.0639600121648699,0.131762896084308,largedata/Dm/gene_CG/cg_input/GRMZM2G030877_cg.out
1,1,78,0.473024121688915,41,0.278694541137305,0.24662999074608,largedata/Dm/gene_CG/cg_input/GRMZM2G030880_cg.out
7,1,12,0.603918668317851,4,0.154848264827934,0.126695939445503,largedata/Dm/gene_CG/cg_input/GRMZM2G030897_cg.out
3,1,153,-1.18894220640218,80,0.161785605535044,0.238441957002708,largedata/Dm/gene_CG/cg_input/GRMZM2G030902_cg.out
9,1,178,-0.0890711768031431,78,0.18675264051901,0.191367736445411,largedata/Dm/gene_CG/cg_input/GRMZM2G030915_cg.out
1,1,50,3.59748297903954,45,0.747346011687603,0.375629342056321,largedata/Dm/gene_CG/cg_input/GRMZM2G030955_cg.out
3,1,104,-1.48425373580701,82,0.204522957611486,0.341746963359462,largedata/Dm/gene_CG/cg_input/GRMZM2G030971_cg.out
3,1,104,-2.1120841489365,4,0.00199722486273818,0.0114944851404899,largedata/Dm/gene_CG/cg_input/GRMZM2G031004_cg.out
1,1,79,-0.456448729890334,54,0.27463990097855,0.31369398825671,largedata/Dm/gene_CG/cg_input/GRMZM2G031022_cg.out
2,1,104,0.202651532927147,50,0.23577754814375,0.223407012807762,largedata/Dm/gene_CG/cg_input/GRMZM2G031028_cg.out
3,1,86,-0.450218149494164,69,0.306621593405561,0.349315146368687,largedata/Dm/gene_CG/cg_input/GRMZM2G031043_cg.out
6,1,129,-0.367647900862561,106,0.326125662097811,0.361962954451917,largedata/Dm/gene_CG/cg_input/GRMZM2G031053_cg.out
8,1,15,-0.745703488162157,1,0.0105899218337826,0.0200254986419408,largedata/Dm/gene_CG/cg_input/GRMZM2G031057_cg.out
1,1,12,-1.31121519730224,1,0.00433291934699331,0.0251098051119964,largedata/Dm/gene_CG/cg_input/GRMZM2G031065_cg.out
4,1,61,3.57503306534075,44,0.59947926214665,0.302148080374077,largedata/Dm/gene_CG/cg_input/GRMZM2G031094_cg.out
5,1,91,0.9554358945289,56,0.33528320867277,0.265936325794437,largedata/Dm/gene_CG/cg_input/GRMZM2G031107_cg.out
1,1,121,-2.16884137722011,6,0.00295397508178187,0.0136168107727301,largedata/Dm/gene_CG/cg_input/GRMZM2G031120_cg.out
2,1,77,-1.70003888196361,2,0.00134830962295311,0.00774552847132901,largedata/Dm/gene_CG/cg_input/GRMZM2G031125_cg.out
1,1,117,-2.16884137722011,6,0.00305496568286843,0.0140823427649602,largedata/Dm/gene_CG/cg_input/GRMZM2G031138_cg.out
2,1,15,0.254615100514481,7,0.225468251374987,0.208513362839015,largedata/Dm/gene_CG/cg_input/GRMZM2G031143_cg.out
8,1,15,-1.42918810931673,9,0.149782425775486,0.267716031161375,largedata/Dm/gene_CG/cg_input/GRMZM2G031156_cg.out
3,1,113,-2.36780799023724,11,0.00734131629359401,0.0293184306528417,largedata/Dm/gene_CG/cg_input/GRMZM2G031167_cg.out
